label,clean_text
neg,aamir talaq de deni chahiy rania kisi achhi si larki shaadi kerleni chahiy kyunkay rania naa to aamir pasand kerti naa hi aamir ki rs 18000 tankhua main guzara ker sakti aamir nice compromis handsom man he deserv much better wife rania
neg,aao pml kay shaitaan ki aulad aa ker 43degre mein kesay qoum wrathin huramzaday gunjooon parnay wala hey go nawaz go go nawaz go go nawaz go dafaa door
neg,aao begherat nooray patwario aa ker dekho tumharey lahor mein tumharey corrupt ghaleez gunjoooon kay daffan ki tayari lahor tumharey gunnnnjoooon baap nahi pakistanio hey go nawaz go go nawaz go go nawaz go dafaa door
neg,aao sub iss kuuunjar lohar shaitan kankariyaan maarnay kay liey mein apnay bohat sarey dosttoon famili kay sath aa raha hoon innshaallah iss khabe chor nawaz guuuunjay shaitan khabe mulk azad kerwanay kay liey guuunjay shaitan loot kay kha gaey pakistan inn bhejna hey qabrastan go nawaz go go kuuunjar lohar go
neg,aap bura na manna lakin main fazul post ni karna chahta
neg,aap holland support brazil nahi holand buri lagti mujhay notfair shahid bhai
neg,aap ba meri dp dekhen meray comment perhnay ki zehmat naa karen ... bari meherbani hogi ... thank
neg,aap ee loag hain jinhon ne qom ma behisi paida ki
neg,aap itni nazuk mizaaj hain yaqeen nahi aata wawa kya baat hy nazar kaam karna chorh gaya tha kya chalo bahani tast chak liya
neg,aap jaisey shafat mein hon to yahi ga khudara north zalzalon bachayain lifafafey thukra kay
neg,aap ley hoga ... akela hero to drama chala ni sakta ... usi hamashi dosri hero ki zarorat hoti ... kabhi a6i ordinari lagta kabhi extraordinari ... mohabbat subh sitara wahid aesa drama jo mji uska pasand ... jo us ne india mein babi movi ki na mji wese hi us py boht gussa ... paisi ki khatir anti nation movi mein kaam ni karna chay
neg,aap jawab liyay nahi mantay ky mouth bola hi nahi na hi koyi zikar hy triplat kasay sakhtay hy bohat si dafa asa hota hy ky ek hi tariq ek hi din hota hy bat samaj gayi gi aap ky
neg,aap link kam kar raha delet gay file kaam theek to kya karyn
neg,aap ki baat mein agre karta actor defens mein mein yehi keh sakta ye kisi ni sakti .. bcz pehli to ini dostiyaan nibaani parti hain iski sub bari missal faysal qureshi ijaz aslam kiy hue serial hain jo flop thi phr ye paisa kamaani aati hain to agr ye bolen to director ini kbhi dobara cast ni ga ... short hamari industri profession ni ye jo nation hamari mein kisi na kaho to dushmani utar aata iski ye majaal mji na kahi ...
neg,aap bill aa raha behan aap kyon naraz
neg,aap tau batayi ak paid joutnalist khobsurat column kesay likh sakta hey wah kya paid soch hey aap ki
neg,aapa bi chalako maasi bi jamalo sir sehla bheja khaney
neg,aapi polygon lasso tool select kerk select kerta delet kerta to wahan select area delet hojata frame kharab hojata ...
neg,aapka shukriya bhai ye qabahten us jaga hoti hain jahan jehalat hoti
neg,aapk jane ke team bhala gaya
neg,aapko kiss hawaldar nein kaha he mujh tag karo
neg,aapko maloom hy keh gandi makhi sirf zakham pe baithti hy lekin shahad ki makhi sirf baghoon phoolon pe bethti hy origin post burger1
neg,aaraiz eshaal ki talaq kay kahani bore hogaye
neg,aarib kay nakhray hi khatam horahay ... pehlay to mara jaa raha tha ahmareen kay ishq main .. uss kay gher walay keh rahay hain ahmareen shaadi to bongiyan maar raha ... ullo kahin kaa
neg,aarzoo bhi wohi ghalatiyan ker kiran kerti thi… .. pehlay to aarzoo mari jaa sikand kay ishq main sikand kay chotay chotay kaam bhi kersati… sikand ussay shirt dhoonaday keh raha tha to uss ne kyun shirt dhoondnay main madad ki sikand ki .. uss kay liy apni sahe phone baat kerna import shoher ki perwah usay…oop shoher ki shikayat kernay foran saa kay paa chali gay bajay iss kay issu solv kerti husband discuss karay
neg,aasiya ne shaadi kerl kay bohot ghulam fare taakra gaa yaqeenan ghulam fare maara jega
neg,aasmaano pe likha ki tarah ye drama bhi full depress forward ker kay dekhna ronay dhonay walay bore secen
neg,aawlaa drama bakwa kart rahe hen .. indian dramo ki tarah rha he drama ye real life nhi hotaa bilkul bi tanno mami ki baat khyal rakhnaa he jo galat bi he baki baat na kehni he na mane ni he mamu ki what rubbish thi
neg,aazar to bohot hi bewaqoof
neg,chachay ki baari chacha fare uss kay bachon maar day gaa ... aapi ki bari hogi chachay pherkaa degi ... gul raana ki baari hogi aapi taintwaa daba ker ussay maar degi ... aasia ki baari hogi gul raana maar degi bhi khudkushi ker lay gi ... iss tarah qatal gharat bherpoor iss punjabi movi numa dramay kaa end jaayega ... hahahaha
neg,jang ke maalik bhi asteefa maang ke dikha na ..
neg,mat bolna modi ne karaya
neg,achanak khawaja saad rafiqu khiyaal aagaya woh bhe peshawar line pai 10 saal train nahe guzri
neg,agar rkhusaar ne kiran chamaat laga diya to kiran kaa banay gaa itnay bhaari bherkam haath chamaat kha ker ... izzat kay baray main to sochnay kaa moqa hi milay gaa kiran pehlay hi behosh chuki hogi ... hahahah
neg,aye oontni kiran pahaar rukhsaar kay neeachay kiran ki bari izzat afaze horahi rukhsaar ki pyar bhari baaton …kiran apni ammi keh thi… .. jhagra kerna chhor diya main ne…ab aqal aay kiran begum magar bohot der chuki hai…pehli shaadi main hi thora bardasht kaam le leti .. faida hua sikand talaq lenay kaa……khush to bhi kiran
neg,dekhna ye kay bilqe hasan kamal yumna ki triangl nateeja nikalta nazar to bura aa raha meri khayal ma hona bhee bura chahya
neg,dekhna ye kay mohtarma kiran apni khurrant bad zaban nand rukhsar kay saath kesay guzara kerti hain rukhsaar kiran ki izzat nahi karaygi to kiran begum reaction hoga ... sikand kaheen to rukhsaar kiran ki izzat afzae karay gi ... wesay adnan theek hi keh raha tha kay kiran bohot bewaqoof ... nanni munni kiran hi nahi chala kay adnan to jo kiran kay saath kerta aa raha tha khidmat khalq balkay isshq tha ... bewaqoof dumb kiran
neg,edit karna buhat mushkil hy ..
neg,iss dramay khatam hojana chahiy bore tareen kahani 14 episod khainch ker lamba diya chew gum ki tarah ... enough
neg,bhi khaa drama nahi ye wohi jageerdaron ki purani dushmaniyon ki ghisi piti kahani .. ji mein jageerdaron ki betiyon shaadi kiy baghair budha hojana ... naukraniyon najaiz talluqat hona ... .. kuchh bhi to naya nahi ... noman aijaz aisa hi role drama `` saen `` mein bhi ker chuka .. jiss mein uss apni naukrani beenish chohan najaiz talluqat hotay hain ... aam sa drama log tareefon aisay pul baandh rahay hain jesay shahkar drama ... ooper ajeeb be tuka naam rakha ... ullu baray farokht nahi
neg,result kab aeng lagta bura hi hoga
neg,tamam comment moder ker aaengay shayad iss liy kay log yahan sirf sirf chat kernay atay hain drama discuss kernay kay bajay
neg,tau hassan nisar jesey bhonkay bakwa ilawa cheexna parta sab jhootay apnay jhoot nechay dabay rahey mulkulmaut inhein nazar aa raha
neg,to mujh bhi lagta ki ye sab pakistaniyo ke gunaho ki saza
neg,abb drama bazi nahi chalay gi sharif mill kar awam bewaqoof banatay rahay wardi sharif punjab corrupt loot maar haram khori nazar nahi aati usay sirf sind balochistan kpk corrupt nazar abb pakistan pakistani coa ki zaroorat punjabi coa ki nahi kyonkeh pakistani coa hi punjab corrupt khatam karr sakta punjabi coa kabhi punjab oper nahi kray gaa kyonk sab punjabi generl ke corrupt rishta dar hakoomton assemblion baithay hain
neg,abb khusrain khusray armi ke khilaaf bhonknay apnay mushtarka asset nooray butt compani bachanay ki naakaam koshish parr nikkal aa hain
neg,abb judg na dhoka de
neg,abb kya faida wc jeet nhn sakey poor perform app kay dosrey khilarioon ke
neg,abbay khassi chuu tiyaa australia austria tarha patwari pan nahi dekha raha teri salari ruk sakti origin post farooq22 australia mein kabhi usa viceroy ki hukmut martial law sy nahi bani na zakat chori sy siasat dan bana baki aftab iqbal ki auqat ppp nasli ppp sy lafafa ky lie pasha parti mein gia sher ki abhi jaan sakti resign nahi mind thi
neg,abdul aziz arrest karn ranger to armi ki bhi himmet nahi hoti
neg,ye movi abe indian movi ke samn zero hai﻿
neg,abhi 12th januari 2014 to iss dramay kaa last episod 281 aya tha itni jaldi sirf week kay season start kernay ki zaroorat aadhi cast pehlay hi chor ker jaa chuki shroo kay 20 25 episod kay baqi bachay khuchay actor bhi kam hoagay hain laddan dubai bhej ker ghaib kerdiya pinki chamb maar diya shakira india bhej ker ghaib kerdiya jannat ki talaq kay kam bhi bhaga diya season main iss dramay soap bana ker dikaya jaa raha lekin pehlay episod bilkul hi bore hain soap banani ki bhi tuk wesay bhi script naam ki cheez bholay ki new heroin bohot thaki hui jannat sahiba pehlay to mare jaa theen bholay kay ishq main lekin kam talaq lenay kay jannat ki bholay kay liy mohabbat achanak hi kaheen ghaib hogy bore episod forward kerkay 15 mainut main dekha lagta kay din achanak saud javeria khayal aya kay iss season shroo kertay hain usi din saaray bachay kuchay actor lekar baghair kisi script kay record shroo kerdi episod bana liy script less drama noth new noth excit ... veri bore
neg,abhi phateech mulk kay ghaddar daku nanga karna shayad may sharam aa jaay which doubt
neg,abhi kuchh hi der pehlay dekhi ye bohot hi bore bakwa movi 3rd class script song bhi bekaar hain kahani ser naa pair ranveer hero ali zafar hasb mamool dobara support charact role mila ali zafar getup bhi bohot bura halankay ranveer givinda bhi ghunday hi banay hain magar unn huliya bura givinda bhi zaya gaya bekaar role de ker
neg,abhi iss zaadi muqadama chalna sponsor link
neg,abi tk to abdi kuttta bhonk hi raha he samhaj nhi rahe kia keh raha heagey daikhtey hain kia hota he
neg,abid rehman intahai fazool comment aap indian chuma chatay hii dekho
neg,bilkul wast time itni episod ke itni baqwaa end .. what wa moral stori to top up they name babi zoya ke zaara nu thori saari thakleef howay dhaffa dhoor sitamgar
neg,absolut ri8 ... mishal py ilzam lagi ga to kya hoga ... saba ne jani number liya tha hi jhooti
neg,absolut true ye bhaar ke tattu patwari andar mar chuke hen zehni mareez
neg,abul munafeqeen munnu terror
neg,accha hua kay ye bakwa drama bhi khatam hua
neg,bhai ye btap ke fake trafic sakti he ke
neg,hi stori thori agay brhi wrna wahin ki wahin ruki aj hi itifaq ne daikhi .. wrna bore gya tha drama daikhna chor dia tha
neg,hi hua kay rameen ki ammi falij hogaya chup lag gay kam az kam bekaar mashwaray to dengi rameen kay bekaar mashwaron ki wajah numair khuli chhot mili hui rameen abus kernay ki rameen ki ammi chup rahengi rameen bolay gi
neg,hou ne hamari jaan chori itn maasomon qatl kar ke gaya to sare aam phansi deni chaiy
neg,huwa apn isay block kar diya ma janti esa thread likhni block kar cahiya na abi ya thread delet kia meri admin sa guzarish plzzz ya thread close ya delet kardain ta iss kisim thread ese forum kabi post na plzzzzzzzzzzzzzzzzzzzzzzzzz
neg,khasa interview raha tha danish aiza kaa beech main fuzool bore comedi daal ker kharab kerdiya show
neg,kya baqwa ye kay jahan bhabi taniyaa ya uska zikr to ali zrur dikh jata ya zikr uska hojata ghalat fehmiyaan to bharrni hi hain
neg,p8 lite ki screen resolut bakwa
neg,yar wh dosra chonka rule khalef ta es ley mara ye ghazal us may delet kia
neg,achaa ya bura asar nahi parhna who hamari kha ahmiat nahi rakhta
neg,achanak hi khatam hogaya ye bekaar drama kaafi tragic end .. mujhay der tha kay kaheen tariq jaan hi naa maarday husna ... hua kay husna bach gay sub apnay apnay anjaam pohnchay lekin nahe gand macha ker bhi faaeday main ussay bhi nahi hua ... baat yee samajh mian aay kay husna kay ser taqreeban inch lambay baal thay mental hospit main jaanay pehlay ... lekin mental hospit jaa ker bilkul ganji tind kesay kyun hui sub log hunsna kallo kehtay thay to husna makeup kerkay kala kyun dikhaya gaya dramay main .. pooray dramay main husna kahin bhi kaali yaa badsurat lagi ... overal ... zulm sitam bherpoor bekaar drama tha jiss main shroo akhir bu husna ki maar hi lagti bilkul maza aya
neg,achha drama jahez kay mozu iss jahez ki buri musibat kab jaan chhutay gi iss muashari ki…aik baat mujhay ye samajh main nahi aati kay hamari middl class qom kyun shadiyon itni fuzool kharchi kerti bhi udhaar le le ker hona to ye chahiy kay larkay larki nikah saadgi masjid main yaa larki kay gher main ji main dulha dulhan kay bilkul qareebi log jesay .. maan baap behen bhaee waghera shareek hoon famili kahin bahar jaa ker khana kha lain .. naa bhari bahrkam zewaraat naa mehngay malboosat naa jahez samaan naa shaadi hall kaa kharcha naa bekaar mehmaanon ki paltan naa berkaar mehndiyan naa bekaar maayun naa hi doosri fuzool tareen rasmain fuzool function ... allah allah khair salla
neg,achha hua kay ahsan khan ne apna hairstyl theek ker liya lambay baalon main bohot bura lagta tha
neg,achi baat awam dhakay khay hospit may wasey babay pochayk teray abu zanani jo dhandli karwa hamaray sir pay musalat haiu hisab day ga sponsor link
neg,adaab ye baat hamaray liay bohut afso naak hamari aj ki young gener educ ki taraf bilkul hi tawajoh nahi de ki bari waja boht channel yani cabel kyoo aj kal nojawan sara din differ channel pe film daikhtay hain ji ki waja apni educ pe concentr nahi kart hala keh waqt pakistan main tamaam resouc avail hain jin ki help educ level improv kia raha
neg,adeel asal main sharif aadmi abhi adeel ne sirf ghalat kaam amp gul zabaradasti shaadi adeel gul ki izzat kerta uss ki badtamiziyon amp buray rawayyay bawajood even uss kay friend ashar bhi bardasht kerta gul rana bewaqoof larki
neg,adna sami india hi rakh ly ham naya phula lengay
neg,adnan sami na bht bura
neg,aesa lag raha geo news kisi current affair show trailer ...
neg,afso hamari awam currept scandel yaad nahi rakhti ... 28 june 2008 raja pervaiz ashraf ne qoumi assembl main farmaaya tha ke last 10 month main 378 arb rupe ke line lose huy 19 arb rupe ki bijli chori pakri kal imf qarzon pe qarzi hasil karni ke liey muzakraak pe muzakraat rahi hain jo sirf hukmraano ki ayaashion main hi kharch jaata baar baar bijli ki qeemton main izafa karni waali hukmraanon ki back karni waali assembl main agar dum to pehli line lose roki ... ..
neg,us comment dekhnay ma keh sakta hon rumor true hain ... anyway humi kya kisi ki shaai ya mangni ya na
neg,afzal jooay main hazaron rupay jeet chuka lekin motorcylc bhi khare saka…sarkon road pedal ghoom ker jutiyan chatkhata phirta
neg,agar hame sheikh lead role main to to confirm flop ye movi hame sheikh dramon main to poochhta movi main kaun dekhnay aay gaa
neg,agar kabhi khaila hota to ya din na daikhnna parta jo pakistan hall kia wohi peshawarzalmi bhi karo ga
neg,agar mqm key dehshat gard tv aa sktay hain doosray kiyun nahi aa saktay choha dum daba kar bhag gaya
neg,agar munh doh kar aa tumhari cheekay pm hous awan sadr jain gi looooooooooooooooool right geo lakin awaan sadar to pehli hi cheekhain arahi hongifarzana raja fauzia wahab ki
neg,agar corrupt chehra hota to vo ishaq dar hota dr shahid masood
neg,agar sab hakomat nikal dein hi scenario banta kah fauj take kar lay sab badi taqatain yehi chahti jo bura
neg,agar isi jaga actress hti ye telefilm bht hta lakin coupl nahi
neg,agar khan sab 2014 ghalti na duhray warna ..
neg,agar pakistan bacana to zardari nikal warna pakistan bhool jaue
neg,ager khurram sahab bachay kay baap banna chahtay thay to famili plan kyun ki ... jahil parh hain ... shaadi kay itnay dinon day jo ker rahay thay uss kaa end result to baccha hi hona thaa khurram munnaa kaka child jisay kuchh
neg,ager rania ne kisi love affair chalaya to aamir ussay talaq de deni chahiyi ai shaadi faida
neg,ager ham dhandhli qabu pa laen to noorey apni maut mer jaen gae yelog awam passey sae media apney mutalaq istem kertey haen jooti shohrat hasil ker raha haen logon ki haqeeqat zahir rahe bad sarey patwari chodr daen gae
neg,agga door tay pichaa choorh hasi na ker. shobaaz leeeeg
neg,aggar noora butt kisi halali maa baap kaa halali khoon to phirr challeng keh kpk hakoomat khatam kardo pti ki abb to core command bhi apna butt doosri import post parr buttni frarri kaa rishta daar main banda dar amadd shuda abb kisi halai ki aulad to khatam kro takeh tumhain tumharay savior unki auqat dikhaingaay come babi
neg,agla drone chakri kay chaudhari kay offic hit karay ga sab sy bara terrorist support
